,DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
413,1,mujets,up,4,0.0,2.5,200,300,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.20272859930992126
414,1,mujets,up,4,0.0,2.5,300,600,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.12012946605682373
415,1,mujets,up,4,0.0,2.5,600,1000,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.33966219425201416
416,1,mujets,up,5,0.0,2.5,20,30,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.037400558590888977
417,1,mujets,up,5,0.0,2.5,30,50,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.013848375529050827
418,1,mujets,up,5,0.0,2.5,50,70,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.015742523595690727
419,1,mujets,up,5,0.0,2.5,70,100,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.024199308827519417
420,1,mujets,up,5,0.0,2.5,100,140,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.034206882119178772
421,1,mujets,up,5,0.0,2.5,140,200,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.068468503654003143
422,1,mujets,up,5,0.0,2.5,200,300,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.067576199769973755
423,1,mujets,up,5,0.0,2.5,300,600,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.04004315659403801
424,1,mujets,up,5,0.0,2.5,600,1000,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.11322072893381119
425,1,mujets,up_correlated,4,0.0,2.5,100,140,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0986250861952
426,1,mujets,up_correlated,4,0.0,2.5,70,100,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0688466379299
427,1,mujets,up_correlated,4,0.0,2.5,200,300,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.198459480499
428,1,mujets,up_correlated,4,0.0,2.5,300,600,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.11044007209
429,1,mujets,up_correlated,4,0.0,2.5,140,200,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.203544935739
430,1,mujets,up_correlated,4,0.0,2.5,50,70,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0431944700493
431,1,mujets,up_correlated,4,0.0,2.5,20,30,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0918920300071
432,1,mujets,up_correlated,4,0.0,2.5,600,1000,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.111551824786
433,1,mujets,up_correlated,4,0.0,2.5,30,50,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0291958413021
434,1,mujets,up_correlated,5,0.0,2.5,100,140,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0328750288153
435,1,mujets,up_correlated,5,0.0,2.5,70,100,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0229488787137
436,1,mujets,up_correlated,5,0.0,2.5,200,300,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0661531602925
437,1,mujets,up_correlated,5,0.0,2.5,300,600,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0368133584511
438,1,mujets,up_correlated,5,0.0,2.5,140,200,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.06784831438
439,1,mujets,up_correlated,5,0.0,2.5,50,70,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.014398157428
440,1,mujets,up_correlated,5,0.0,2.5,20,30,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0306306771103
441,1,mujets,up_correlated,5,0.0,2.5,600,1000,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0371839268791
442,1,mujets,up_correlated,5,0.0,2.5,30,50,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.00973194744988
443,1,mujets,up_uncorrelated,4,0.0,2.5,100,140,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0283564707223
444,1,mujets,up_uncorrelated,4,0.0,2.5,70,100,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0230347486585
445,1,mujets,up_uncorrelated,4,0.0,2.5,200,300,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0413850163498
446,1,mujets,up_uncorrelated,4,0.0,2.5,300,600,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0472660458674
447,1,mujets,up_uncorrelated,4,0.0,2.5,140,200,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0275840535069
448,1,mujets,up_uncorrelated,4,0.0,2.5,50,70,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0190966233578
449,1,mujets,up_uncorrelated,4,0.0,2.5,20,30,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0643822247781
450,1,mujets,up_uncorrelated,4,0.0,2.5,600,1000,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.320821752054
451,1,mujets,up_uncorrelated,4,0.0,2.5,30,50,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.029556731785
452,1,mujets,up_uncorrelated,5,0.0,2.5,100,140,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.00945215661667
453,1,mujets,up_uncorrelated,5,0.0,2.5,70,100,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.00767824937826
454,1,mujets,up_uncorrelated,5,0.0,2.5,200,300,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0137950048448
455,1,mujets,up_uncorrelated,5,0.0,2.5,300,600,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0157553492365
456,1,mujets,up_uncorrelated,5,0.0,2.5,140,200,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0091946847911
457,1,mujets,up_uncorrelated,5,0.0,2.5,50,70,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.00636554096994
458,1,mujets,up_uncorrelated,5,0.0,2.5,20,30,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0214607409629
459,1,mujets,up_uncorrelated,5,0.0,2.5,600,1000,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.106940586506
460,1,mujets,up_uncorrelated,5,0.0,2.5,30,50,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.00985224358339
461,2,comb,central,4,0.0,2.5,20,1000,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))
462,2,comb,central,5,0.0,2.5,20,1000,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))
463,2,comb,down,4,0.0,2.5,20,30,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.20972612500190735
464,2,comb,down,4,0.0,2.5,30,50,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.058240599930286407
465,2,comb,down,4,0.0,2.5,50,70,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.047186136245727539
466,2,comb,down,4,0.0,2.5,70,100,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.038442723453044891
467,2,comb,down,4,0.0,2.5,100,140,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.040678944438695908
468,2,comb,down,4,0.0,2.5,140,200,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.048833578824996948
469,2,comb,down,4,0.0,2.5,200,300,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.10664692521095276
470,2,comb,down,4,0.0,2.5,300,600,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.11636857688426971
471,2,comb,down,4,0.0,2.5,600,1000,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.3696601390838623
472,2,comb,down,5,0.0,2.5,20,30,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0599217489361763
473,2,comb,down,5,0.0,2.5,30,50,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.016640171408653259
474,2,comb,down,5,0.0,2.5,50,70,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.013481752946972847
475,2,comb,down,5,0.0,2.5,70,100,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.010983634740114212
476,2,comb,down,5,0.0,2.5,100,140,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.011622555553913116
477,2,comb,down,5,0.0,2.5,140,200,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.013952450826764107
478,2,comb,down,5,0.0,2.5,200,300,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.030470550060272217
479,2,comb,down,5,0.0,2.5,300,600,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.033248163759708405
480,2,comb,down,5,0.0,2.5,600,1000,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.10561718046665192
481,2,comb,down_correlated,4,0.0,2.5,100,140,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0263896144651
482,2,comb,down_correlated,4,0.0,2.5,70,100,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0272437586665
483,2,comb,down_correlated,4,0.0,2.5,200,300,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0749529871116
484,2,comb,down_correlated,4,0.0,2.5,300,600,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.100361180643
485,2,comb,down_correlated,4,0.0,2.5,140,200,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0242241811077
486,2,comb,down_correlated,4,0.0,2.5,50,70,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0373832876022
487,2,comb,down_correlated,4,0.0,2.5,20,30,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.174163722353
488,2,comb,down_correlated,4,0.0,2.5,600,1000,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.132233981243
489,2,comb,down_correlated,4,0.0,2.5,30,50,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0426312753227
490,2,comb,down_correlated,5,0.0,2.5,100,140,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.00753988983397
491,2,comb,down_correlated,5,0.0,2.5,70,100,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.00778393044751
492,2,comb,down_correlated,5,0.0,2.5,200,300,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0214151388991
493,2,comb,down_correlated,5,0.0,2.5,300,600,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0286746221171
494,2,comb,down_correlated,5,0.0,2.5,140,200,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.00692119469614
495,2,comb,down_correlated,5,0.0,2.5,50,70,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0106809388737
496,2,comb,down_correlated,5,0.0,2.5,20,30,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0497610619111
497,2,comb,down_correlated,5,0.0,2.5,600,1000,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0377811343293
498,2,comb,down_correlated,5,0.0,2.5,30,50,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0121803641724
499,2,comb,down_uncorrelated,4,0.0,2.5,100,140,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0309574670965
500,2,comb,down_uncorrelated,4,0.0,2.5,70,100,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0271223266002
501,2,comb,down_uncorrelated,4,0.0,2.5,200,300,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0758657787147
502,2,comb,down_uncorrelated,4,0.0,2.5,300,600,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0589005866359
503,2,comb,down_uncorrelated,4,0.0,2.5,140,200,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0424017390035
504,2,comb,down_uncorrelated,4,0.0,2.5,50,70,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0287927293227
505,2,comb,down_uncorrelated,4,0.0,2.5,20,30,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.116841967309
506,2,comb,down_uncorrelated,4,0.0,2.5,600,1000,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.345199641703
507,2,comb,down_uncorrelated,4,0.0,2.5,30,50,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0396804970307
508,2,comb,down_uncorrelated,5,0.0,2.5,100,140,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.00884499061025
509,2,comb,down_uncorrelated,5,0.0,2.5,70,100,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.00774923601993
510,2,comb,down_uncorrelated,5,0.0,2.5,200,300,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.021675937048
511,2,comb,down_uncorrelated,5,0.0,2.5,300,600,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.01682873851
512,2,comb,down_uncorrelated,5,0.0,2.5,140,200,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0121147822123
513,2,comb,down_uncorrelated,5,0.0,2.5,50,70,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.00822649422892
514,2,comb,down_uncorrelated,5,0.0,2.5,20,30,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0333834197327
515,2,comb,down_uncorrelated,5,0.0,2.5,600,1000,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0986284679923
516,2,comb,down_uncorrelated,5,0.0,2.5,30,50,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0113372850867
517,2,comb,up,4,0.0,2.5,20,30,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.20972612500190735
518,2,comb,up,4,0.0,2.5,30,50,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.058240599930286407
519,2,comb,up,4,0.0,2.5,50,70,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.047186136245727539
520,2,comb,up,4,0.0,2.5,70,100,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.038442723453044891
521,2,comb,up,4,0.0,2.5,100,140,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.040678944438695908
522,2,comb,up,4,0.0,2.5,140,200,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.048833578824996948
523,2,comb,up,4,0.0,2.5,200,300,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.10664692521095276
524,2,comb,up,4,0.0,2.5,300,600,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.11636857688426971
525,2,comb,up,4,0.0,2.5,600,1000,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.3696601390838623
526,2,comb,up,5,0.0,2.5,20,30,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0599217489361763
527,2,comb,up,5,0.0,2.5,30,50,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.016640171408653259
528,2,comb,up,5,0.0,2.5,50,70,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.013481752946972847
529,2,comb,up,5,0.0,2.5,70,100,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.010983634740114212
530,2,comb,up,5,0.0,2.5,100,140,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.011622555553913116
531,2,comb,up,5,0.0,2.5,140,200,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.013952450826764107
532,2,comb,up,5,0.0,2.5,200,300,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.030470550060272217
533,2,comb,up,5,0.0,2.5,300,600,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.033248163759708405
534,2,comb,up,5,0.0,2.5,600,1000,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.10561718046665192
535,2,comb,up_correlated,4,0.0,2.5,100,140,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0263896144651
536,2,comb,up_correlated,4,0.0,2.5,70,100,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0272437586665
537,2,comb,up_correlated,4,0.0,2.5,200,300,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0749529871116
538,2,comb,up_correlated,4,0.0,2.5,300,600,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.100361180643
539,2,comb,up_correlated,4,0.0,2.5,140,200,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0242241811077
540,2,comb,up_correlated,4,0.0,2.5,50,70,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0373832876022
541,2,comb,up_correlated,4,0.0,2.5,20,30,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.174163722353
542,2,comb,up_correlated,4,0.0,2.5,600,1000,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.132233981243
543,2,comb,up_correlated,4,0.0,2.5,30,50,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0426312753227
544,2,comb,up_correlated,5,0.0,2.5,100,140,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.00753988983397
545,2,comb,up_correlated,5,0.0,2.5,70,100,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.00778393044751
546,2,comb,up_correlated,5,0.0,2.5,200,300,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0214151388991
547,2,comb,up_correlated,5,0.0,2.5,300,600,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0286746221171
548,2,comb,up_correlated,5,0.0,2.5,140,200,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.00692119469614
549,2,comb,up_correlated,5,0.0,2.5,50,70,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0106809388737
550,2,comb,up_correlated,5,0.0,2.5,20,30,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0497610619111
551,2,comb,up_correlated,5,0.0,2.5,600,1000,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0377811343293
552,2,comb,up_correlated,5,0.0,2.5,30,50,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0121803641724
553,2,comb,up_uncorrelated,4,0.0,2.5,100,140,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0309574670965
554,2,comb,up_uncorrelated,4,0.0,2.5,70,100,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0271223266002
555,2,comb,up_uncorrelated,4,0.0,2.5,200,300,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0758657787147
556,2,comb,up_uncorrelated,4,0.0,2.5,300,600,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0589005866359
557,2,comb,up_uncorrelated,4,0.0,2.5,140,200,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0424017390035
558,2,comb,up_uncorrelated,4,0.0,2.5,50,70,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0287927293227
559,2,comb,up_uncorrelated,4,0.0,2.5,20,30,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.116841967309
560,2,comb,up_uncorrelated,4,0.0,2.5,600,1000,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.345199641703
561,2,comb,up_uncorrelated,4,0.0,2.5,30,50,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0396804970307
562,2,comb,up_uncorrelated,5,0.0,2.5,100,140,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.00884499061025
563,2,comb,up_uncorrelated,5,0.0,2.5,70,100,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.00774923601993
564,2,comb,up_uncorrelated,5,0.0,2.5,200,300,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.021675937048
565,2,comb,up_uncorrelated,5,0.0,2.5,300,600,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.01682873851
566,2,comb,up_uncorrelated,5,0.0,2.5,140,200,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0121147822123
567,2,comb,up_uncorrelated,5,0.0,2.5,50,70,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.00822649422892
568,2,comb,up_uncorrelated,5,0.0,2.5,20,30,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0333834197327
569,2,comb,up_uncorrelated,5,0.0,2.5,600,1000,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0986284679923
570,2,comb,up_uncorrelated,5,0.0,2.5,30,50,0,1,0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0113372850867
571,2,mujets,central,4,0.0,2.5,20,1000,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))
572,2,mujets,central,5,0.0,2.5,20,1000,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))
573,2,mujets,down,4,0.0,2.5,20,30,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.22243604063987732
574,2,mujets,down,4,0.0,2.5,30,50,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.089349925518035889
575,2,mujets,down,4,0.0,2.5,50,70,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.082573428750038147
576,2,mujets,down,4,0.0,2.5,70,100,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.069873914122581482
577,2,mujets,down,4,0.0,2.5,100,140,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.090730167925357819
578,2,mujets,down,4,0.0,2.5,140,200,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.20447039604187012
579,2,mujets,down,4,0.0,2.5,200,300,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.25162112712860107
580,2,mujets,down,4,0.0,2.5,300,600,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.11839646846055984
581,2,mujets,down,4,0.0,2.5,600,1000,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.37309554219245911
582,2,mujets,down,5,0.0,2.5,20,30,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.063553154468536377
583,2,mujets,down,5,0.0,2.5,30,50,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.025528550148010254
584,2,mujets,down,5,0.0,2.5,50,70,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.023592408746480942
585,2,mujets,down,5,0.0,2.5,70,100,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.019963975995779037
586,2,mujets,down,5,0.0,2.5,100,140,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.025922905653715134
587,2,mujets,down,5,0.0,2.5,140,200,0,1,0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.05842011421918869
